concept_id_1,concept_id_2,relationship_id,valid_start_DATE,valid_end_DATE,invalid_reason
2000010039,976606,Maps to,1970-01-01,2099-12-31,
2000010466,35605161,Maps to,1970-01-01,2099-12-31,
2000010293,40143531,Maps to,1970-01-01,2099-12-31,
2000020048,38001166,Maps to,1970-01-01,2099-12-31,
2000020698,38001129,Maps to,1970-01-01,2099-12-31,
2000011077,19036359,Maps to,1970-01-01,2099-12-31,
2000020666,38001005,Maps to,1970-01-01,2099-12-31,
2000020832,38001509,Maps to,1970-01-01,2099-12-31,
2000028029,4165398,Maps to,1970-01-01,2099-12-31,
2000011070,19047488,Maps to,1970-01-01,2099-12-31,
2000010146,1336628,Maps to,1970-01-01,2099-12-31,
2000001634,4148513,Maps to,1970-01-01,2099-12-31,
2000010640,19024159,Maps to,1970-01-01,2099-12-31,
2000026145,4216542,Maps to,1970-01-01,2099-12-31,
2000010863,40165308,Maps to,1970-01-01,2099-12-31,
2000003112,46272666,Maps to,1970-01-01,2099-12-31,
2000010906,19124105,Maps to,1970-01-01,2099-12-31,
2000020206,38001075,Maps to,1970-01-01,2099-12-31,
2000020091,38001049,Maps to,1970-01-01,2099-12-31,
2000010191,40141424,Maps to,1970-01-01,2099-12-31,
2000004066,4078442,Maps to,1970-01-01,2099-12-31,
2000001208,3024629,Maps to,1970-01-01,2099-12-31,
2000025522,4124259,Maps to,1970-01-01,2099-12-31,
2000010823,19031909,Maps to,1970-01-01,2099-12-31,
2000020903,38000915,Maps to,1970-01-01,2099-12-31,
2000020722,38001556,Maps to,1970-01-01,2099-12-31,
2000010322,40236898,Maps to,1970-01-01,2099-12-31,
2000025001,3023307,Maps to,1970-01-01,2099-12-31,
2000020464,38000988,Maps to,1970-01-01,2099-12-31,
2000011303,40165688,Maps to,1970-01-01,2099-12-31,
2000020203,38001074,Maps to,1970-01-01,2099-12-31,
2000010574,40171561,Maps to,1970-01-01,2099-12-31,
2000020869,38001589,Maps to,1970-01-01,2099-12-31,
2000020432,38001522,Maps to,1970-01-01,2099-12-31,
2000026107,4338685,Maps to,1970-01-01,2099-12-31,
2000020246,38001387,Maps to,1970-01-01,2099-12-31,
2000004117,2000004117,Maps to,1970-01-01,2099-12-31,
2000001506,45876636,Maps to,1970-01-01,2099-12-31,
2000020016,38001110,Maps to,1970-01-01,2099-12-31,
2000003059,4083499,Maps to,1970-01-01,2099-12-31,
2000010020,1707687,Maps to,1970-01-01,2099-12-31,
2000010439,19100309,Maps to,1970-01-01,2099-12-31,
2000020593,38000986,Maps to,1970-01-01,2099-12-31,
2000010832,40062277,Maps to,1970-01-01,2099-12-31,
2000026118,4266088,Maps to,1970-01-01,2099-12-31,
2000010290,19121303,Maps to,1970-01-01,2099-12-31,
2000020705,38001082,Maps to,1970-01-01,2099-12-31,
2000011142,1707687,Maps to,1970-01-01,2099-12-31,
2000010285,19122721,Maps to,1970-01-01,2099-12-31,
2000010458,35606537,Maps to,1970-01-01,2099-12-31,
2000028026,4035113,Maps to,1970-01-01,2099-12-31,
2000041037,3025809,Maps to,1970-01-01,2099-12-31,
2000020890,38001432,Maps to,1970-01-01,2099-12-31,
2000010382,1367571,Maps to,1970-01-01,2099-12-31,
2000020376,38001169,Maps to,1970-01-01,2099-12-31,
2000025570,4001225,Maps to,1970-01-01,2099-12-31,
2000001171,3038104,Maps to,1970-01-01,2099-12-31,
2000026268,4087087,Maps to,1970-01-01,2099-12-31,
2000010789,40164023,Maps to,1970-01-01,2099-12-31,
2000020100,38001137,Maps to,1970-01-01,2099-12-31,
2000020030,38001107,Maps to,1970-01-01,2099-12-31,
2000020631,38001306,Maps to,1970-01-01,2099-12-31,
2000010656,40234844,Maps to,1970-01-01,2099-12-31,
2000030058,3034263,Maps to,1970-01-01,2099-12-31,
2000010421,19125051,Maps to,1970-01-01,2099-12-31,
2000010365,40141793,Maps to,1970-01-01,2099-12-31,
2000026142,4308448,Maps to,1970-01-01,2099-12-31,
2000010737,19099450,Maps to,1970-01-01,2099-12-31,
2000020486,38001231,Maps to,1970-01-01,2099-12-31,
2000026140,4274488,Maps to,1970-01-01,2099-12-31,
2000010523,1301233,Maps to,1970-01-01,2099-12-31,
2000001070,3036180,Maps to,1970-01-01,2099-12-31,
2000004038,4078442,Maps to,1970-01-01,2099-12-31,
2000020073,38000967,Maps to,1970-01-01,2099-12-31,
2000010404,40004910,Maps to,1970-01-01,2099-12-31,
2000010364,745466,Maps to,1970-01-01,2099-12-31,
2000011333,19125042,Maps to,1970-01-01,2099-12-31,
2000026341,4138034,Maps to,1970-01-01,2099-12-31,
2000026173,4180694,Maps to,1970-01-01,2099-12-31,
2000001247,3018954,Maps to,1970-01-01,2099-12-31,
2000001192,3035851,Maps to,1970-01-01,2099-12-31,
2000010220,19126409,Maps to,1970-01-01,2099-12-31,
2000020759,38001054,Maps to,1970-01-01,2099-12-31,
2000032004,4138456,Maps to,1970-01-01,2099-12-31,
2000010165,19014252,Maps to,1970-01-01,2099-12-31,
2000020893,38001465,Maps to,1970-01-01,2099-12-31,
2000001631,4150072,Maps to,1970-01-01,2099-12-31,
2000011219,40163807,Maps to,1970-01-01,2099-12-31,
2000011304,19128168,Maps to,1970-01-01,2099-12-31,
2000003091,4067105,Maps to,1970-01-01,2099-12-31,
2000026290,45766139,Maps to,1970-01-01,2099-12-31,
2000020306,38001294,Maps to,1970-01-01,2099-12-31,
2000011189,19133326,Maps to,1970-01-01,2099-12-31,
2000020215,38000946,Maps to,1970-01-01,2099-12-31,
2000030054,40762903,Maps to,1970-01-01,2099-12-31,
2000020859,38000942,Maps to,1970-01-01,2099-12-31,
2000010872,40037961,Maps to,1970-01-01,2099-12-31,
2000011226,19044971,Maps to,1970-01-01,2099-12-31,
2000026197,37018741,Maps to,1970-01-01,2099-12-31,
2000010099,19023243,Maps to,1970-01-01,2099-12-31,
2000020783,38001329,Maps to,1970-01-01,2099-12-31,
2000020253,38001237,Maps to,1970-01-01,2099-12-31,
2000010533,19019112,Maps to,1970-01-01,2099-12-31,
2000003105,46273928,Maps to,1970-01-01,2099-12-31,
2000011337,19116858,Maps to,1970-01-01,2099-12-31,
2000020521,38001505,Maps to,1970-01-01,2099-12-31,
2000010884,1192218,Maps to,1970-01-01,2099-12-31,
2000010624,19124105,Maps to,1970-01-01,2099-12-31,
2000025574,4120698,Maps to,1970-01-01,2099-12-31,
2000010281,1551838,Maps to,1970-01-01,2099-12-31,
2000001215,3026782,Maps to,1970-01-01,2099-12-31,
2000032001,4145513,Maps to,1970-01-01,2099-12-31,
2000020300,38001474,Maps to,1970-01-01,2099-12-31,
2000026136,4099615,Maps to,1970-01-01,2099-12-31,
2000010271,929517,Maps to,1970-01-01,2099-12-31,
2000030033,3039856,Maps to,1970-01-01,2099-12-31,
2000010902,19118232,Maps to,1970-01-01,2099-12-31,
2000011345,929953,Maps to,1970-01-01,2099-12-31,
2000020654,38001347,Maps to,1970-01-01,2099-12-31,
2000025024,3016242,Maps to,1970-01-01,2099-12-31,
2000020172,38001114,Maps to,1970-01-01,2099-12-31,
2000030098,3012888,Maps to,1970-01-01,2099-12-31,
2000026131,4171042,Maps to,1970-01-01,2099-12-31,
2000011225,1300673,Maps to,1970-01-01,2099-12-31,
2000011205,40238170,Maps to,1970-01-01,2099-12-31,
2000010130,19048441,Maps to,1970-01-01,2099-12-31,
2000020731,38001035,Maps to,1970-01-01,2099-12-31,
2000010353,939259,Maps to,1970-01-01,2099-12-31,
2000020594,38001009,Maps to,1970-01-01,2099-12-31,
2000011373,40040328,Maps to,1970-01-01,2099-12-31,
2000010614,956874,Maps to,1970-01-01,2099-12-31,
2000025017,3020153,Maps to,1970-01-01,2099-12-31,
2000001152,3013794,Maps to,1970-01-01,2099-12-31,
2000001076,3017161,Maps to,1970-01-01,2099-12-31,
2000025547,40490358,Maps to,1970-01-01,2099-12-31,
2000031029,4092038,Maps to,1970-01-01,2099-12-31,
2000010549,36250074,Maps to,1970-01-01,2099-12-31,
2000011263,35604244,Maps to,1970-01-01,2099-12-31,
2000030023,3026611,Maps to,1970-01-01,2099-12-31,
2000026090,4327473,Maps to,1970-01-01,2099-12-31,
2000010282,19068730,Maps to,1970-01-01,2099-12-31,
2000029025,9084,Maps to,1970-01-01,2099-12-31,
2000011160,19132820,Maps to,1970-01-01,2099-12-31,
2000020052,38001139,Maps to,1970-01-01,2099-12-31,
2000020384,193518,Maps to,1970-01-01,2099-12-31,
2000010207,19115975,Maps to,1970-01-01,2099-12-31,
2000001246,3012516,Maps to,1970-01-01,2099-12-31,
2000020259,38001234,Maps to,1970-01-01,2099-12-31,
2000010306,1717963,Maps to,1970-01-01,2099-12-31,
2000010412,40020313,Maps to,1970-01-01,2099-12-31,
2000030015,3008223,Maps to,1970-01-01,2099-12-31,
2000001236,3043265,Maps to,1970-01-01,2099-12-31,
2000029022,8848,Maps to,1970-01-01,2099-12-31,
2000011145,19084309,Maps to,1970-01-01,2099-12-31,
2000010595,45892419,Maps to,1970-01-01,2099-12-31,
2000001130,3000905,Maps to,1970-01-01,2099-12-31,
2000020477,38001149,Maps to,1970-01-01,2099-12-31,
2000026112,4148080,Maps to,1970-01-01,2099-12-31,
2000010590,46287327,Maps to,1970-01-01,2099-12-31,
2000010951,19127050,Maps to,1970-01-01,2099-12-31,
2000020690,38000922,Maps to,1970-01-01,2099-12-31,
2000001632,4150080,Maps to,1970-01-01,2099-12-31,
2000026313,4098060,Maps to,1970-01-01,2099-12-31,
2000010284,987153,Maps to,1970-01-01,2099-12-31,
2000010862,19127907,Maps to,1970-01-01,2099-12-31,
2000010719,40127482,Maps to,1970-01-01,2099-12-31,
2000020573,38001205,Maps to,1970-01-01,2099-12-31,
2000020418,38001616,Maps to,1970-01-01,2099-12-31,
2000003002,4056681,Maps to,1970-01-01,2099-12-31,
2000011081,19127905,Maps to,1970-01-01,2099-12-31,
2000011339,46276120,Maps to,1970-01-01,2099-12-31,
2000026132,4278981,Maps to,1970-01-01,2099-12-31,
2000020406,38001433,Maps to,1970-01-01,2099-12-31,
2000026209,4274639,Maps to,1970-01-01,2099-12-31,
2000020110,38001135,Maps to,1970-01-01,2099-12-31,
2000020836,38001145,Maps to,1970-01-01,2099-12-31,
2000030153,3004249,Maps to,1970-01-01,2099-12-31,
2000011370,35603433,Maps to,1970-01-01,2099-12-31,
2000003099,4081548,Maps to,1970-01-01,2099-12-31,
2000001165,3029617,Maps to,1970-01-01,2099-12-31,
2000026202,4023812,Maps to,1970-01-01,2099-12-31,
2000003098,4078199,Maps to,1970-01-01,2099-12-31,
2000030005,21492239,Maps to,1970-01-01,2099-12-31,
2000011340,19023136,Maps to,1970-01-01,2099-12-31,
2000011325,40168549,Maps to,1970-01-01,2099-12-31,
2000011381,36249739,Maps to,1970-01-01,2099-12-31,
2000020343,38001174,Maps to,1970-01-01,2099-12-31,
2000026239,4086237,Maps to,1970-01-01,2099-12-31,
2000020294,38000921,Maps to,1970-01-01,2099-12-31,
2000026232,4103712,Maps to,1970-01-01,2099-12-31,
2000020145,38001260,Maps to,1970-01-01,2099-12-31,
2000010261,952045,Maps to,1970-01-01,2099-12-31,
2000020452,38001031,Maps to,1970-01-01,2099-12-31,
2000011172,19089147,Maps to,1970-01-01,2099-12-31,
2000011206,1135766,Maps to,1970-01-01,2099-12-31,
2000011079,46275618,Maps to,1970-01-01,2099-12-31,
2000020003,38001567,Maps to,1970-01-01,2099-12-31,
2000026143,4016448,Maps to,1970-01-01,2099-12-31,
2000010965,40007806,Maps to,1970-01-01,2099-12-31,
2000010546,1742333,Maps to,1970-01-01,2099-12-31,
2000028004,4024509,Maps to,1970-01-01,2099-12-31,
2000010269,19123236,Maps to,1970-01-01,2099-12-31,
2000010982,40232735,Maps to,1970-01-01,2099-12-31,
2000010070,35603976,Maps to,1970-01-01,2099-12-31,
2000026253,4139623,Maps to,1970-01-01,2099-12-31,
2000020080,38001210,Maps to,1970-01-01,2099-12-31,
2000010721,753626,Maps to,1970-01-01,2099-12-31,
2000026247,4197797,Maps to,1970-01-01,2099-12-31,
2000025562,4046280,Maps to,1970-01-01,2099-12-31,
2000026024,4205585,Maps to,1970-01-01,2099-12-31,
2000020130,38001056,Maps to,1970-01-01,2099-12-31,
2000010821,43560308,Maps to,1970-01-01,2099-12-31,
2000011256,40168551,Maps to,1970-01-01,2099-12-31,
2000001604,21498751,Maps to,1970-01-01,2099-12-31,
2000020868,38001588,Maps to,1970-01-01,2099-12-31,
2000010507,19045787,Maps to,1970-01-01,2099-12-31,
2000020720,38001554,Maps to,1970-01-01,2099-12-31,
2000002066,4157758,Maps to,1970-01-01,2099-12-31,
2000020575,38001204,Maps to,1970-01-01,2099-12-31,
2000001206,44816714,Maps to,1970-01-01,2099-12-31,
2000025510,4001225,Maps to,1970-01-01,2099-12-31,
2000001169,3005087,Maps to,1970-01-01,2099-12-31,
2000020746,38001024,Maps to,1970-01-01,2099-12-31,
2000020613,38001598,Maps to,1970-01-01,2099-12-31,
2000001191,3035113,Maps to,1970-01-01,2099-12-31,
2000020855,38000897,Maps to,1970-01-01,2099-12-31,
2000010547,40236071,Maps to,1970-01-01,2099-12-31,
2000041010,3037087,Maps to,1970-01-01,2099-12-31,
2000041041,3035359,Maps to,1970-01-01,2099-12-31,
2000001145,3042845,Maps to,1970-01-01,2099-12-31,
2000010460,19125424,Maps to,1970-01-01,2099-12-31,
2000010074,956874,Maps to,1970-01-01,2099-12-31,
2000010148,19118645,Maps to,1970-01-01,2099-12-31,
2000010702,939259,Maps to,1970-01-01,2099-12-31,
2000011159,40168956,Maps to,1970-01-01,2099-12-31,
2000026296,4296403,Maps to,1970-01-01,2099-12-31,
2000010268,40228334,Maps to,1970-01-01,2099-12-31,
2000020520,38001500,Maps to,1970-01-01,2099-12-31,
2000020718,38001553,Maps to,1970-01-01,2099-12-31,
2000001027,3008691,Maps to,1970-01-01,2099-12-31,
2000031026,4145513,Maps to,1970-01-01,2099-12-31,
2000026133,4244400,Maps to,1970-01-01,2099-12-31,
2000020865,4234536,Maps to,1970-01-01,2099-12-31,
2000010061,19025426,Maps to,1970-01-01,2099-12-31,
2000026190,42872611,Maps to,1970-01-01,2099-12-31,
2000010313,1707687,Maps to,1970-01-01,2099-12-31,
2000020404,38001425,Maps to,1970-01-01,2099-12-31,
2000010016,43526394,Maps to,1970-01-01,2099-12-31,
2000020396,38001401,Maps to,1970-01-01,2099-12-31,
2000030066,3009542,Maps to,1970-01-01,2099-12-31,
2000026287,4025840,Maps to,1970-01-01,2099-12-31,
2000010399,19120813,Maps to,1970-01-01,2099-12-31,
2000030131,4295261,Maps to,1970-01-01,2099-12-31,
2000030163,40771524,Maps to,1970-01-01,2099-12-31,
2000011014,19068367,Maps to,1970-01-01,2099-12-31,
2000026008,4295899,Maps to,1970-01-01,2099-12-31,
2000011112,1321641,Maps to,1970-01-01,2099-12-31,
2000010400,19023020,Maps to,1970-01-01,2099-12-31,
2000020472,38001259,Maps to,1970-01-01,2099-12-31,
2000002027,4217202,Maps to,1970-01-01,2099-12-31,
2000026117,4208525,Maps to,1970-01-01,2099-12-31,
2000026084,4185121,Maps to,1970-01-01,2099-12-31,
2000020127,38001058,Maps to,1970-01-01,2099-12-31,
2000004112,4195428,Maps to,1970-01-01,2099-12-31,
2000020361,38000950,Maps to,1970-01-01,2099-12-31,
2000001039,3051714,Maps to,1970-01-01,2099-12-31,
2000010038,40175059,Maps to,1970-01-01,2099-12-31,
2000001041,3000483,Maps to,1970-01-01,2099-12-31,
2000003073,4309701,Maps to,1970-01-01,2099-12-31,
2000010492,19050837,Maps to,1970-01-01,2099-12-31,
2000020187,38001190,Maps to,1970-01-01,2099-12-31,
2000020647,38001052,Maps to,1970-01-01,2099-12-31,
2000004123,4275142,Maps to,1970-01-01,2099-12-31,
2000031008,45883893,Maps to,1970-01-01,2099-12-31,
2000030002,3024171,Maps to,1970-01-01,2099-12-31,
2000010419,1304277,Maps to,1970-01-01,2099-12-31,
2000011400,40087247,Maps to,1970-01-01,2099-12-31,
2000010354,715233,Maps to,1970-01-01,2099-12-31,
2000010558,929549,Maps to,1970-01-01,2099-12-31,
2000010325,40164892,Maps to,1970-01-01,2099-12-31,
2000010565,19039743,Maps to,1970-01-01,2099-12-31,
2000010190,1353817,Maps to,1970-01-01,2099-12-31,
2000001006,3000483,Maps to,1970-01-01,2099-12-31,
2000020113,38001064,Maps to,1970-01-01,2099-12-31,
2000003006,4019824,Maps to,1970-01-01,2099-12-31,
2000011093,1363389,Maps to,1970-01-01,2099-12-31,
2000020372,45883199,Maps to,1970-01-01,2099-12-31,
2000010680,19102252,Maps to,1970-01-01,2099-12-31,
2000010003,40164140,Maps to,1970-01-01,2099-12-31,
2000003046,4231419,Maps to,1970-01-01,2099-12-31,
2000026298,4069831,Maps to,1970-01-01,2099-12-31,
2000025584,40490358,Maps to,1970-01-01,2099-12-31,
2000010075,19053149,Maps to,1970-01-01,2099-12-31,
2000020622,38001450,Maps to,1970-01-01,2099-12-31,
2000001098,3018071,Maps to,1970-01-01,2099-12-31,
2000011279,40238271,Maps to,1970-01-01,2099-12-31,
2000020795,38000993,Maps to,1970-01-01,2099-12-31,
2000026278,4213102,Maps to,1970-01-01,2099-12-31,
2000010007,19095712,Maps to,1970-01-01,2099-12-31,
2000020072,38000968,Maps to,1970-01-01,2099-12-31,
2000030042,3035816,Maps to,1970-01-01,2099-12-31,
2000010153,19091798,Maps to,1970-01-01,2099-12-31,
2000030147,21490653,Maps to,1970-01-01,2099-12-31,
2000020818,38001249,Maps to,1970-01-01,2099-12-31,
2000002025,4184451,Maps to,1970-01-01,2099-12-31,
2000020179,38001227,Maps to,1970-01-01,2099-12-31,
2000029040,4124462,Maps to,1970-01-01,2099-12-31,
2000003083,4022792,Maps to,1970-01-01,2099-12-31,
2000020539,38000943,Maps to,1970-01-01,2099-12-31,
2000030102,42527140,Maps to,1970-01-01,2099-12-31,
2000020155,38001141,Maps to,1970-01-01,2099-12-31,
2000025564,4046280,Maps to,1970-01-01,2099-12-31,
2000020796,43125853,Maps to,1970-01-01,2099-12-31,
2000010730,19125050,Maps to,1970-01-01,2099-12-31,
2000025580,45767301,Maps to,1970-01-01,2099-12-31,
2000011020,989486,Maps to,1970-01-01,2099-12-31,
2000020531,38000972,Maps to,1970-01-01,2099-12-31,
2000011151,42902219,Maps to,1970-01-01,2099-12-31,
2000001116,3003047,Maps to,1970-01-01,2099-12-31,
2000026281,46274109,Maps to,1970-01-01,2099-12-31,
2000010369,1307046,Maps to,1970-01-01,2099-12-31,
2000010606,40076463,Maps to,1970-01-01,2099-12-31,
2000011055,19102818,Maps to,1970-01-01,2099-12-31,
2000020734,38001022,Maps to,1970-01-01,2099-12-31,
2000002044,4132254,Maps to,1970-01-01,2099-12-31,
2000011252,19135232,Maps to,1970-01-01,2099-12-31,
2000011350,904528,Maps to,1970-01-01,2099-12-31,
2000010691,19027640,Maps to,1970-01-01,2099-12-31,
2000011394,40074086,Maps to,1970-01-01,2099-12-31,
2000011249,40173312,Maps to,1970-01-01,2099-12-31,
2000025515,4001225,Maps to,1970-01-01,2099-12-31,
2000030081,21490516,Maps to,1970-01-01,2099-12-31,
2000010370,40244168,Maps to,1970-01-01,2099-12-31,
2000020012,4134613,Maps to,1970-01-01,2099-12-31,
2000029026,8815,Maps to,1970-01-01,2099-12-31,
2000030050,42527086,Maps to,1970-01-01,2099-12-31,
2000010537,715734,Maps to,1970-01-01,2099-12-31,
2000010633,1518254,Maps to,1970-01-01,2099-12-31,
2000020190,38001594,Maps to,1970-01-01,2099-12-31,
2000011006,19027640,Maps to,1970-01-01,2099-12-31,
2000020532,38001604,Maps to,1970-01-01,2099-12-31,
2000020090,38001048,Maps to,1970-01-01,2099-12-31,
2000026186,4009137,Maps to,1970-01-01,2099-12-31,
2000020685,38001093,Maps to,1970-01-01,2099-12-31,
2000020635,38001585,Maps to,1970-01-01,2099-12-31,
2000010678,715233,Maps to,1970-01-01,2099-12-31,
2000030077,45768171,Maps to,1970-01-01,2099-12-31,
2000001062,3049226,Maps to,1970-01-01,2099-12-31,
2000030136,21490712,Maps to,1970-01-01,2099-12-31,
2000010704,19085003,Maps to,1970-01-01,2099-12-31,
2000010562,501343,Maps to,1970-01-01,2099-12-31,
2000011140,43560309,Maps to,1970-01-01,2099-12-31,
2000020051,38001168,Maps to,1970-01-01,2099-12-31,
2000001051,3004588,Maps to,1970-01-01,2099-12-31,
2000004095,4078442,Maps to,1970-01-01,2099-12-31,
2000011126,42707003,Maps to,1970-01-01,2099-12-31,
2000020079,38001211,Maps to,1970-01-01,2099-12-31,
2000026184,4195939,Maps to,1970-01-01,2099-12-31,
2000020736,38001152,Maps to,1970-01-01,2099-12-31,
2000020507,38000995,Maps to,1970-01-01,2099-12-31,
2000011193,40135920,Maps to,1970-01-01,2099-12-31,
2000020493,38001325,Maps to,1970-01-01,2099-12-31,
2000010619,35605315,Maps to,1970-01-01,2099-12-31,
2000004002,4322380,Maps to,1970-01-01,2099-12-31,
2000025555,4120698,Maps to,1970-01-01,2099-12-31,
2000010641,19082703,Maps to,1970-01-01,2099-12-31,
2000002095,4171047,Maps to,1970-01-01,2099-12-31,
2000010870,1551099,Maps to,1970-01-01,2099-12-31,
2000030007,21492241,Maps to,1970-01-01,2099-12-31,
2000030162,3019962,Maps to,1970-01-01,2099-12-31,
2000010208,916008,Maps to,1970-01-01,2099-12-31,
2000010660,1319133,Maps to,1970-01-01,2099-12-31,
2000002063,4171047,Maps to,1970-01-01,2099-12-31,
2000030040,3037318,Maps to,1970-01-01,2099-12-31,
2000011355,40221385,Maps to,1970-01-01,2099-12-31,
2000025560,4002890,Maps to,1970-01-01,2099-12-31,
2000025528,40490923,Maps to,1970-01-01,2099-12-31,
2000011175,19000161,Maps to,1970-01-01,2099-12-31,
2000020028,38001333,Maps to,1970-01-01,2099-12-31,
2000010101,1101926,Maps to,1970-01-01,2099-12-31,
2000010801,19013178,Maps to,1970-01-01,2099-12-31,
2000002056,4157761,Maps to,1970-01-01,2099-12-31,
2000010295,19118409,Maps to,1970-01-01,2099-12-31,
2000003011,4052413,Maps to,1970-01-01,2099-12-31,
2000010004,35603976,Maps to,1970-01-01,2099-12-31,
2000020166,38001038,Maps to,1970-01-01,2099-12-31,
2000010874,40054618,Maps to,1970-01-01,2099-12-31,
2000020412,38001274,Maps to,1970-01-01,2099-12-31,
2000010830,40161286,Maps to,1970-01-01,2099-12-31,
2000026358,4095714,Maps to,1970-01-01,2099-12-31,
2000002049,4171047,Maps to,1970-01-01,2099-12-31,
2000011136,19112698,Maps to,1970-01-01,2099-12-31,
2000026294,4296403,Maps to,1970-01-01,2099-12-31,
2000020716,38001592,Maps to,1970-01-01,2099-12-31,
2000010331,40013984,Maps to,1970-01-01,2099-12-31,
2000010756,19136048,Maps to,1970-01-01,2099-12-31,
2000010735,1344403,Maps to,1970-01-01,2099-12-31,
2000026070,4019394,Maps to,1970-01-01,2099-12-31,
2000004029,4305794,Maps to,1970-01-01,2099-12-31,
2000002016,45956874,Maps to,1970-01-01,2099-12-31,
2000010470,40140046,Maps to,1970-01-01,2099-12-31,
2000025508,4121220,Maps to,1970-01-01,2099-12-31,
2000020402,38001427,Maps to,1970-01-01,2099-12-31,
2000010402,19092161,Maps to,1970-01-01,2099-12-31,
2000011090,19077218,Maps to,1970-01-01,2099-12-31,
2000010851,19037038,Maps to,1970-01-01,2099-12-31,
2000020236,38000930,Maps to,1970-01-01,2099-12-31,
2000004122,4078442,Maps to,1970-01-01,2099-12-31,
2000029037,8876,Maps to,1970-01-01,2099-12-31,
2000020194,38000962,Maps to,1970-01-01,2099-12-31,
2000011332,40163807,Maps to,1970-01-01,2099-12-31,
2000020792,38001041,Maps to,1970-01-01,2099-12-31,
2000026274,4243787,Maps to,1970-01-01,2099-12-31,
2000001868,4160140,Maps to,1970-01-01,2099-12-31,
2000011063,1116072,Maps to,1970-01-01,2099-12-31,
2000026269,4016009,Maps to,1970-01-01,2099-12-31,
2000020234,38001471,Maps to,1970-01-01,2099-12-31,
2000002013,4262099,Maps to,1970-01-01,2099-12-31,
2000030018,3020891,Maps to,1970-01-01,2099-12-31,
2000026251,4015550,Maps to,1970-01-01,2099-12-31,
2000020071,38000969,Maps to,1970-01-01,2099-12-31,
2000004043,4078442,Maps to,1970-01-01,2099-12-31,
2000004027,4078442,Maps to,1970-01-01,2099-12-31,
2000001865,4150086,Maps to,1970-01-01,2099-12-31,
2000010332,1310355,Maps to,1970-01-01,2099-12-31,
2000001015,3022875,Maps to,1970-01-01,2099-12-31,
2000001223,3022640,Maps to,1970-01-01,2099-12-31,
2000020914,38001579,Maps to,1970-01-01,2099-12-31,
2000020839,38001147,Maps to,1970-01-01,2099-12-31,
2000020595,38001007,Maps to,1970-01-01,2099-12-31,
2000011276,19022869,Maps to,1970-01-01,2099-12-31,
2000020164,38001212,Maps to,1970-01-01,2099-12-31,
2000011035,19069987,Maps to,1970-01-01,2099-12-31,
2000010941,1592873,Maps to,1970-01-01,2099-12-31,
2000030142,21490695,Maps to,1970-01-01,2099-12-31,
2000010978,40000240,Maps to,1970-01-01,2099-12-31,
2000011264,1343916,Maps to,1970-01-01,2099-12-31,
2000026309,4265199,Maps to,1970-01-01,2099-12-31,
2000011192,19120802,Maps to,1970-01-01,2099-12-31,
2000010819,19120631,Maps to,1970-01-01,2099-12-31,
2000010303,36250116,Maps to,1970-01-01,2099-12-31,
2000001099,3022703,Maps to,1970-01-01,2099-12-31,
2000020217,38000946,Maps to,1970-01-01,2099-12-31,
2000020687,38001086,Maps to,1970-01-01,2099-12-31,
2000029009,8483,Maps to,1970-01-01,2099-12-31,
2000001081,3033483,Maps to,1970-01-01,2099-12-31,
2000026002,4081940,Maps to,1970-01-01,2099-12-31,
2000011389,35606001,Maps to,1970-01-01,2099-12-31,
2000002073,4171047,Maps to,1970-01-01,2099-12-31,
2000020489,38001360,Maps to,1970-01-01,2099-12-31,
2000011284,19113474,Maps to,1970-01-01,2099-12-31,
2000010910,19122505,Maps to,1970-01-01,2099-12-31,
2000020369,38001551,Maps to,1970-01-01,2099-12-31,
2000025521,4001349,Maps to,1970-01-01,2099-12-31,
2000020691,38000924,Maps to,1970-01-01,2099-12-31,
2000020692,38000923,Maps to,1970-01-01,2099-12-31,
2000001602,38004207,Maps to,1970-01-01,2099-12-31,
2000029033,8795,Maps to,1970-01-01,2099-12-31,
2000010772,1342025,Maps to,1970-01-01,2099-12-31,
2000010501,1154029,Maps to,1970-01-01,2099-12-31,
2000010260,19069988,Maps to,1970-01-01,2099-12-31,
2000010622,1309994,Maps to,1970-01-01,2099-12-31,
2000004006,4078442,Maps to,1970-01-01,2099-12-31,
2000020887,38001415,Maps to,1970-01-01,2099-12-31,
2000020045,38001265,Maps to,1970-01-01,2099-12-31,
2000025568,45767301,Maps to,1970-01-01,2099-12-31,
2000010631,19109510,Maps to,1970-01-01,2099-12-31,
2000001505,45881671,Maps to,1970-01-01,2099-12-31,
2000011308,40126520,Maps to,1970-01-01,2099-12-31,
2000002002,4167540,Maps to,1970-01-01,2099-12-31,
2000011156,1367571,Maps to,1970-01-01,2099-12-31,
2000002033,4057765,Maps to,1970-01-01,2099-12-31,
2000010699,951537,Maps to,1970-01-01,2099-12-31,
2000020570,38001144,Maps to,1970-01-01,2099-12-31,
2000001159,3031560,Maps to,1970-01-01,2099-12-31,
2000010044,19135232,Maps to,1970-01-01,2099-12-31,
2000020899,38001105,Maps to,1970-01-01,2099-12-31,
2000020196,38000962,Maps to,1970-01-01,2099-12-31,
2000011261,1718073,Maps to,1970-01-01,2099-12-31,
2000011310,1139058,Maps to,1970-01-01,2099-12-31,
2000020751,38001027,Maps to,1970-01-01,2099-12-31,
2000020068,38001279,Maps to,1970-01-01,2099-12-31,
